url,product,category,subcategory,brand,volume,weight,details
https://super.facua.org/hipercor/aceite-de-oliva/maestros-de-hojiblanca-aceite-de-oliva-virgen-extra-sabor-frutado-medio-suave-con-manzana-almendra-y-platano-botella-500-ml-oda-a-nuestra-tierra-n-/,"Maestros De Hojiblanca Aceite De Oliva Virgen Extra Sabor Frutado Medio Suave Con Manzana, Almendra Y Platano Botella 500 Ml Oda A Nuestra Tierra Nº ",aceite_oliva,virgen extra,maestros de hojiblanca,0.5,,"sabor frutado medio suave con manzana, almendra y plátano"
https://super.facua.org/hipercor/aceite-de-oliva/maestros-de-hojiblanca-aceite-de-oliva-virgen-extra-sabor-intenso-amargo-y-picante-botella-500-ml-oda-a-nuestra-tierra-n-5/,Maestros De Hojiblanca Aceite De Oliva Virgen Extra Sabor Intenso Amargo Y Picante Botella 500 Ml Oda A Nuestra Tierra Nº 5,aceite_oliva,virgen extra,maestros de hojiblanca,0.5,,sabor intenso amargo y picante
https://super.facua.org/hipercor/aceite-de-oliva/maestros-de-hojiblanca-el-nuestro-aceite-de-oliva-virgen-extra-botella-1-l/,Maestros De Hojiblanca El Nuestro Aceite De Oliva Virgen Extra Botella 1 L,aceite_oliva,virgen extra,maestros de hojiblanca,1.0,,
https://super.facua.org/hipercor/aceite-de-oliva/maestros-de-hojiblanca-el-nuestro-aceite-de-oliva-virgen-extra-garrafa-3-l/,Maestros De Hojiblanca El Nuestro Aceite De Oliva Virgen Extra Garrafa 3 L,aceite_oliva,,maestros de hojiblanca,3.0,,virgen extra garrafa
https://super.facua.org/hipercor/aceite-de-oliva/maestros-de-hojiblanca-el-nuestro-aceite-de-oliva-virgen-extra-garrafa-5-l/,Maestros De Hojiblanca El Nuestro Aceite De Oliva Virgen Extra Garrafa 5 L,aceite_oliva,virgen extra,maestros de hojiblanca,5.0,,garrafa
https://super.facua.org/hipercor/aceite-de-oliva/marques-de-grinon-aceite-de-oliva-virgen-extra-arbequina-botella-500-ml/,Marques De Griñon Aceite De Oliva Virgen Extra Arbequina Botella 500 Ml,aceite_oliva,virgen extra,marques de griñon,0.5,,arbequina
https://super.facua.org/hipercor/aceite-de-oliva/marques-de-grinon-aceite-de-oliva-virgen-extra-duo-mezcla-arbequina-y-picual-botella-500-ml/,Marques De Griñon Aceite De Oliva Virgen Extra Duo Mezcla Arbequina Y Picual Botella 500 Ml,aceite_oliva,virgen extra,marques de griñon,0.5,,mezcla arbequina y picual
https://super.facua.org/hipercor/aceite-de-oliva/marques-de-grinon-aceite-de-oliva-virgen-extra-picual-botella-500-ml/,Marques De Griñon Aceite De Oliva Virgen Extra Picual Botella 500 Ml,aceite_oliva,virgen extra,marques de griñon,0.5,,picual
https://super.facua.org/hipercor/aceite-de-oliva/merula-aceite-de-oliva-virgen-extra-botella-500-ml/,Merula Aceite De Oliva Virgen Extra Botella 500 Ml,aceite_oliva,virgen extra,merula,0.5,,
https://super.facua.org/hipercor/aceite-de-oliva/mikso-chips-de-boniato-naranja-y-boniato-violeta-con-sal-marina-y-aceite-de-oliva-virgen-bolsa-85-g/,Mikso Chips De Boniato Naranja Y Boniato Violeta Con Sal Marina Y Aceite De Oliva Virgen Bolsa 85 G,,,mikso,,85.0,chips de boniato naranja y boniato violeta con sal marina y aceite de oliva virgen
https://super.facua.org/hipercor/aceite-de-oliva/mikso-chips-de-chirivia-boniatonaranja-y-remolacha-con-sal-marina-y-aceite-de-oliva-virgen-bolsa-85-g/,"Mikso Chips De Chirivía, Boniato,Naranja Y Remolacha Con Sal Marina Y Aceite De Oliva Virgen Bolsa 85 G",,,mikso,,85.0,"chips de chirivía, boniato, naranja y remolacha con sal marina y aceite de oliva virgen"
https://super.facua.org/hipercor/aceite-de-oliva/miro-aceite-de-oliva-virgen-extra-dop-siurana-botella-500-ml/,Miro Aceite De Oliva Virgen Extra Dop Siurana Botella 500 Ml,aceite_oliva,virgen extra dop siurana,miro,0.5,,
https://super.facua.org/hipercor/aceite-de-oliva/molino-de-la-calzada-aceite-de-oliva-virgen-extra-extraccion-en-frio-arbequina-botella-500-ml/,Molino De La Calzada Aceite De Oliva Virgen Extra Extracción En Frío Arbequina Botella 500 Ml,aceite_oliva,virgen extra,molino de la calzada,0.5,,extracción en frío arbequina
https://super.facua.org/hipercor/aceite-de-oliva/molino-de-la-calzada-aceite-de-oliva-virgen-extra-extraccion-en-frio-lucio-botella-500-ml/,Molino De La Calzada Aceite De Oliva Virgen Extra Extracción En Frío Lucio Botella 500 Ml,aceite_oliva,virgen extra,molino de la calzada,0.5,,extracción en frío lucio
https://super.facua.org/hipercor/aceite-de-oliva/molino-de-la-calzada-aceite-de-oliva-virgen-extra-extraccion-en-frio-picual-botella-500-ml/,Molino De La Calzada Aceite De Oliva Virgen Extra Extracción En Frío Picual Botella 500 Ml,aceite_oliva,virgen extra,molino de la calzada,0.5,,extracción en frío picual
https://super.facua.org/hipercor/aceite-de-oliva/molino-de-olivas-de-bolea-aceite-de-oliva-virgen-extra-arbequina-botella-250-ml/,Molino De Olivas De Bolea Aceite De Oliva Virgen Extra Arbequina Botella 250 Ml,aceite_oliva,virgen extra,molino de olivas de bolea,0.25,,arbequina
https://super.facua.org/hipercor/aceite-de-oliva/mueloliva-aceite-de-oliva-virgen-extra-pack-5-botellas-20-ml/,Mueloliva Aceite De Oliva Virgen Extra Pack 5 Botellas 20 Ml,aceite_oliva,virgen extra,mueloliva,0.1,,pack 5 botellas
https://super.facua.org/hipercor/aceite-de-oliva/nunez-de-prado-aceite-de-oliva-virgen-extra-ecologico-dop-baena-botella-500-ml/,Nuñez De Prado Aceite De Oliva Virgen Extra Ecológico Dop Baena Botella 500 Ml,aceite_oliva,,nuñez de prado,0.5,,virgen extra ecológico dop baena
https://super.facua.org/hipercor/aceite-de-oliva/oleaurum-aceite-de-oliva-virgen-extra-dop-les-garrigues-botella-750-ml/,Oleaurum Aceite De Oliva Virgen Extra Dop Les Garrigues Botella 750 Ml,aceite_oliva,virgen extra dop,oleaurum,0.75,,les garrigues
https://super.facua.org/hipercor/aceite-de-oliva/oleaurum-aceite-de-oliva-virgen-extra-dop-siurana-botella-750-ml/,Oleaurum Aceite De Oliva Virgen Extra Dop Siurana Botella 750 Ml,aceite_oliva,virgen extra dop siurana,oleaurum,0.75,,botella
https://super.facua.org/hipercor/aceite-de-oliva/oleaurum-aceite-de-oliva-virgen-extra-variedad-arbequina-dop-siurana-ecologico-botella-750-ml/,Oleaurum Aceite De Oliva Virgen Extra Variedad Arbequina Dop Siurana Ecológico Botella 750 Ml,aceite_oliva,virgen extra,oleaurum,0.75,,variedad arbequina dop siurana ecológico
https://super.facua.org/hipercor/aceite-de-oliva/oleaurum-aceite-de-oliva-virgen-extra-variedad-arbequina-dop-siurana-lata-500-ml/,Oleaurum Aceite De Oliva Virgen Extra Variedad Arbequina Dop Siurana Lata 500 Ml,aceite_oliva,virgen extra,oleaurum,0.5,,variedad arbequina dop siurana
https://super.facua.org/hipercor/aceite-de-oliva/oleodiel-aceite-de-oliva-virgen-extra-botella-1-l/,Oleodiel Aceite De Oliva Virgen Extra Botella 1 L,aceite_oliva,virgen extra,oleodiel,1.0,,
https://super.facua.org/hipercor/aceite-de-oliva/oleodiel-aceite-de-oliva-virgen-extra-garrafa-5-l/,Oleodiel Aceite De Oliva Virgen Extra Garrafa 5 L,aceite_oliva,virgen extra,oleodiel,5.0,,garrafa
https://super.facua.org/hipercor/aceite-de-oliva/oleoestepa-aceite-de-oliva-virgen-extra-dop-estepa-botella-1-l/,Oleoestepa Aceite De Oliva Virgen Extra Dop Estepa Botella 1 L,aceite_oliva,virgen extra,oleoestepa,1.0,,dop estepa
https://super.facua.org/hipercor/aceite-de-oliva/oleoestepa-aceite-de-oliva-virgen-extra-dop-estepa-botella-750-ml/,Oleoestepa Aceite De Oliva Virgen Extra Dop Estepa Botella 750 Ml,aceite_oliva,virgen extra dop,oleoestepa,0.75,,
https://super.facua.org/hipercor/aceite-de-oliva/oleoestepa-aceite-de-oliva-virgen-extra-dop-estepa-ecologico-lata-25-l/,"Oleoestepa Aceite De Oliva Virgen Extra Dop Estepa Ecológico Lata 2,5 L",aceite_oliva,virgen extra,oleoestepa,2.5,,dop estepa ecológico
https://super.facua.org/hipercor/aceite-de-oliva/oleoestepa-aceite-de-oliva-virgen-extra-dop-estepa-garrafa-3-l/,Oleoestepa Aceite De Oliva Virgen Extra Dop Estepa Garrafa 3 L,aceite_oliva,,oleoestepa,3.0,,virgen extra dop estepa garrafa
https://super.facua.org/hipercor/aceite-de-oliva/oleoestepa-aceite-de-oliva-virgen-extra-dop-estepa-garrafa-5-l/,Oleoestepa Aceite De Oliva Virgen Extra Dop Estepa Garrafa 5 L,aceite_oliva,,oleoestepa,5.0,,virgen extra dop estepa garrafa
https://super.facua.org/hipercor/aceite-de-oliva/oleoestepa-aceite-de-oliva-virgen-extra-hojiblanca-dop-estepa-botella-750-ml/,Oleoestepa Aceite De Oliva Virgen Extra Hojiblanca Dop Estepa Botella 750 Ml,aceite_oliva,virgen extra,oleoestepa,0.75,,hojiblanca dop estepa
https://super.facua.org/hipercor/aceite-de-oliva/oleoestepa-aceite-oliva-virgen-extra-ecologico-dop-estepa-botella-500-ml/,Oleoestepa Aceite Oliva Virgen Extra Ecológico Dop Estepa Botella 500 Ml,aceite_oliva,virgen extra ecológico,oleoestepa,0.5,,dop estepa
https://super.facua.org/hipercor/aceite-de-oliva/olibeas-aceite-de-oliva-virgen-extra-botella-1-l/,Olibeas Aceite De Oliva Virgen Extra Botella 1 L,aceite_oliva,virgen extra,olibeas,1.0,,
https://super.facua.org/hipercor/aceite-de-oliva/olibeas-aceite-de-oliva-virgen-extra-garrafa-5-l/,Olibeas Aceite De Oliva Virgen Extra Garrafa 5 L,aceite_oliva,virgen extra,olibeas,5.0,,garrafa
https://super.facua.org/hipercor/aceite-de-oliva/oliva-verde-aceite-de-oliva-virgen-extra-cayena-botella-250-ml/,Oliva Verde Aceite De Oliva Virgen Extra Cayena Botella 250 Ml,aceite_oliva,virgen extra,cayena,0.25,,
https://super.facua.org/hipercor/aceite-de-oliva/olivar-de-segura-aceite-de-oliva-virgen-extra-botella-1-l/,Olivar De Segura Aceite De Oliva Virgen Extra Botella 1 L,aceite_oliva,virgen extra,olivar de segura,1.0,,
https://super.facua.org/hipercor/aceite-de-oliva/olivar-de-segura-aceite-de-oliva-virgen-extra-ecologico-botella-1-l/,Olivar De Segura Aceite De Oliva Virgen Extra Ecológico Botella 1 L,aceite_oliva,virgen extra ecológico,olivar de segura,1.0,,
https://super.facua.org/hipercor/aceite-de-oliva/olivar-de-segura-aceite-de-oliva-virgen-extra-garrafa-5-l/,Olivar De Segura Aceite De Oliva Virgen Extra Garrafa 5 L,aceite_oliva,virgen extra,olivar de segura,5.0,,garrafa
https://super.facua.org/hipercor/aceite-de-oliva/olivar-del-sur-aceite-de-oliva-virgen-garrafa-3-l/,Olivar Del Sur Aceite De Oliva Virgen Garrafa 3 L,aceite_oliva,virgen,olivar del sur,3.0,,garrafa
https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-arbequina-botella-250-ml/,Oro Bailen Aceite De Oliva Virgen Extra Arbequina Botella 250 Ml,aceite_oliva,virgen extra,oro bailen,0.25,,arbequina
https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-arbequina-botella-500-ml/,Oro Bailen Aceite De Oliva Virgen Extra Arbequina Botella 500 Ml,aceite_oliva,virgen extra arbequina,oro bailen,0.5,,
https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-arbequina-lata-25-l/,"Oro Bailen Aceite De Oliva Virgen Extra Arbequina Lata 2,5 L",aceite_oliva,virgen extra,oro bailen,2.5,,arbequina lata
https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-arbequina-lata-500-ml/,Oro Bailen Aceite De Oliva Virgen Extra Arbequina Lata 500 Ml,aceite_oliva,virgen extra,oro bailen,0.5,,arbequina lata
https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-ecologico-picual-botella-500-ml/,Oro Bailen Aceite De Oliva Virgen Extra Ecológico Picual Botella 500 Ml,aceite_oliva,virgen extra ecológico,oro bailén,0.5,,picual
https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-estuche-2-botellas-100-ml-variedad-picual-y-arbequina/,Oro Bailen Aceite De Oliva Virgen Extra Estuche 2 Botellas 100 Ml Variedad Picual Y Arbequina,aceite_oliva,,oro bailen,0.2,,virgen extra estuche 2 botellas variedad picual y arbequina
https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-frantoio-botella-500-ml/,Oro Bailen Aceite De Oliva Virgen Extra Frantoio Botella 500 Ml,aceite_oliva,,oro bailen,0.5,,virgen extra frantoio
https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-hojiblanca-botella-500-ml/,Oro Bailen Aceite De Oliva Virgen Extra Hojiblanca Botella 500 Ml,aceite_oliva,virgen extra,oro bailen,0.5,,hojiblanca
https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-picual-botella-500-ml/,Oro Bailen Aceite De Oliva Virgen Extra Picual Botella 500 Ml,aceite_oliva,virgen extra picual,oro bailen,0.5,,
https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-picual-lata-500-ml/,Oro Bailen Aceite De Oliva Virgen Extra Picual Lata 500 Ml,aceite_oliva,virgen extra picual,oro bailen,0.5,,lata
https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-variedad-picual-botella-250-ml/,Oro Bailen Aceite De Oliva Virgen Extra Variedad Picual Botella 250 Ml,aceite_oliva,virgen extra,oro bailen,0.25,,variedad picual
https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-reserva-familiar-aceite-de-oliva-virgen-extra-picual-lata-25-l/,"Oro Bailen Reserva Familiar Aceite De Oliva Virgen Extra Picual Lata 2,5 L",aceite_oliva,virgen extra picual,oro bailen,2.5,,reserva familiar lata
https://super.facua.org/hipercor/aceite-de-oliva/oro-de-genave-aceite-de-oliva-virgen-extra-ecologico-botella-750-ml/,Oro De Genave Aceite De Oliva Virgen Extra Ecológico Botella 750 Ml,aceite_oliva,virgen extra ecológico,oro de genave,0.75,,
https://super.facua.org/hipercor/aceite-de-oliva/oro-de-genave-aceite-de-oliva-virgen-extra-ecologico-seleccion-botella-500-ml/,Oro De Genave Aceite De Oliva Virgen Extra Ecológico Selección Botella 500 Ml,aceite_oliva,,oro de genave,0.5,,virgen extra ecológico selección
https://super.facua.org/hipercor/aceite-de-oliva/pago-baldios-san-carlos-aceite-de-oliva-virgen-extra-arbequina-de-extremadura-botella-500-ml/,Pago Baldios San Carlos Aceite De Oliva Virgen Extra Arbequina De Extremadura Botella 500 Ml,aceite_oliva,virgen extra,pago baldios san carlos,0.5,,arbequina de extremadura
https://super.facua.org/hipercor/aceite-de-oliva/palacio-de-los-olivos-aceite-de-oliva-virgen-extra-picual-recoleccion-temprana-lata-3-l/,Palacio De Los Olivos Aceite De Oliva Virgen Extra Picual Recolección Temprana Lata 3 L,aceite_oliva,virgen extra picual,palacio de los olivos,3.0,,recolección temprana lata
https://super.facua.org/hipercor/aceite-de-oliva/palacio-de-los-olivos-aceite-de-oliva-virgen-extra-variedad-picual-dop-aceite-campo-de-calatrava-botella-500-ml/,Palacio De Los Olivos Aceite De Oliva Virgen Extra Variedad Picual Dop Aceite Campo De Calatrava Botella 500 Ml,aceite_oliva,virgen extra,palacio de los olivos,0.5,,variedad picual dop aceite campo de calatrava
https://super.facua.org/hipercor/aceite-de-oliva/pan-de-olivo-pan-especial-gourmet-con-sesamo-y-aceite-de-oliva-virgen-extra-bolsa-200-g/,Pan De Olivo Pan Especial Gourmet Con Sésamo Y Aceite De Oliva Virgen Extra Bolsa 200 G,,,,,200.0,pan especial gourmet con sésamo y aceite de oliva virgen extra
https://super.facua.org/hipercor/aceite-de-oliva/pan-de-olivo-pan-especial-gourmet-regana-con-sal-virgen-de-manantial-y-aceite-de-oliva-virgen-extra-bolsa-200-g/,Pan De Olivo Pan Especial Gourmet Regañá Con Sal Virgen De Manantial Y Aceite De Oliva Virgen Extra Bolsa 200 G,,,virgen de manantial,,200.0,pan especial gourmet con sal y aceite de oliva virgen extra
https://super.facua.org/hipercor/aceite-de-oliva/pan-de-olivo-regana-gourmet-con-aceite-de-oliva-virgen-extra-y-romero-ecologico-bolsa-200-g/,Pan De Olivo Regañá Gourmet Con Aceite De Oliva Virgen Extra Y Romero Ecológico Bolsa 200 G,,,regaňa gourmet,,200.0,con aceite de oliva virgen extra y romero ecológico
https://super.facua.org/hipercor/aceite-de-oliva/parqueoliva-aceite-de-oliva-virgen-extra-dop-priego-de-cordoba-lata-3-l/,Parqueoliva Aceite De Oliva Virgen Extra Dop Priego De Córdoba Lata 3 L,aceite_oliva,virgen extra,parqueoliva,3.0,,dop priego de córdoba lata
https://super.facua.org/hipercor/aceite-de-oliva/parqueoliva-aceite-de-oliva-virgen-extra-dop-priego-de-cordoba-lata-5-l/,Parqueoliva Aceite De Oliva Virgen Extra Dop Priego De Córdoba Lata 5 L,aceite_oliva,virgen extra,parqueoliva,5.0,,dop priego de córdoba lata
https://super.facua.org/hipercor/aceite-de-oliva/parqueoliva-aceite-de-oliva-virgen-extra-serie-oro-dop-priego-de-cordoba-botella-500-ml/,Parqueoliva Aceite De Oliva Virgen Extra Serie Oro Dop Priego De Córdoba Botella 500 Ml,aceite_oliva,virgen extra,parqueoliva,0.5,,serie oro dop priego de córdoba
https://super.facua.org/hipercor/aceite-de-oliva/picualia-aceite-de-oliva-virgen-extra-picual-botella-500-ml/,Picualia Aceite De Oliva Virgen Extra Picual Botella 500 Ml,aceite_oliva,virgen extra,picualia,0.5,,picual
https://super.facua.org/hipercor/aceite-de-oliva/picualia-aceite-de-oliva-virgen-extra-picual-pack-3-garrafas-5-l-caja-15-l/,Picualia Aceite De Oliva Virgen Extra Picual Pack 3 Garrafas 5 L Caja 15 L,aceite_oliva,virgen extra,picualia,15.0,,pack 3 garrafas
https://super.facua.org/hipercor/aceite-de-oliva/picualia-aceite-de-oliva-virgen-extra-variedad-picual-botella-500-ml/,Picualia Aceite De Oliva Virgen Extra Variedad Picual Botella 500 Ml,aceite_oliva,virgen extra,picualia,0.5,,variedad picual
https://super.facua.org/hipercor/aceite-de-oliva/picualia-aceite-de-oliva-virgen-extra-variedad-picual-garrafa-5-l/,Picualia Aceite De Oliva Virgen Extra Variedad Picual Garrafa 5 L,aceite_oliva,virgen extra,picualia,5.0,,variedad picual garrafa
https://super.facua.org/hipercor/aceite-de-oliva/reales-almazaras-de-alcaniz-aceite-de-oliva-virgen-extra-botella-750-ml/,Reales Almazaras De Alcañiz Aceite De Oliva Virgen Extra Botella 750 Ml,aceite_oliva,,reales almazaras de alcañiz,0.75,,virgen extra
https://super.facua.org/hipercor/aceite-de-oliva/romanico-aceite-de-oliva-virgen-extra-arbequina-botella-500-ml/,Romanico Aceite De Oliva Virgen Extra Arbequina Botella 500 Ml,aceite_oliva,virgen extra,romanico,0.5,,arbequina
https://super.facua.org/hipercor/aceite-de-oliva/romanico-aceite-de-oliva-virgen-extra-ecologico-botella-500-ml/,Romanico Aceite De Oliva Virgen Extra Ecológico Botella 500 Ml,aceite_oliva,virgen extra ecológico,romanico,0.5,,
https://super.facua.org/hipercor/aceite-de-oliva/santiveri-aove-pan-tostado-100-integral-dextrinado-con-aceite-de-oliva-virgen-extra-envase-200-g-0-azucares-anadidos/,Santiveri Aove Pan Tostado 100 Integral Dextrinado Con Aceite De Oliva Virgen Extra Envase 200 G 0% Azúcares Añadidos,,,santiveri,,200.0,pan tostado integral dextrinado con aceite de oliva virgen extra 0% azúcares añadidos
https://super.facua.org/hipercor/aceite-de-oliva/somontano-aceite-de-oliva-virgen-extra-coupade-garrafa-5-l/,Somontano Aceite De Oliva Virgen Extra Coupade Garrafa 5 L,aceite_oliva,virgen extra,somontano,5.0,,coupade garrafa
https://super.facua.org/hipercor/aceite-de-oliva/somontano-aceite-de-oliva-virgen-extra-coupage-botella-750-ml/,Somontano Aceite De Oliva Virgen Extra Coupage Botella 750 Ml,aceite_oliva,virgen extra,somontano,0.75,,coupage
https://super.facua.org/hipercor/aceite-de-oliva/somontano-aceite-de-oliva-virgen-extra-empeltre-botella-500-ml/,Somontano Aceite De Oliva Virgen Extra Empeltre Botella 500 Ml,aceite_oliva,virgen extra,somontano,0.5,,empeltre botella
https://super.facua.org/hipercor/aceite-de-oliva/surinver-alino-de-ajo-y-perejil-con-aceite-de-oliva-virgen-tarrina-140-g/,Surinver Aliño De Ajo Y Perejil Con Aceite De Oliva Virgen Tarrina 140 G,aceite_oliva,,surinver,,140.0,aliño de ajo y perejil con aceite de oliva virgen
https://super.facua.org/hipercor/aceite-de-oliva/torremilano-queso-viejo-de-oveja-en-aceite-de-oliva-virgen-elaborado-con-leche-cruda-cuna-175-g-cortaditas/,Torremilano Queso Viejo De Oveja En Aceite De Oliva Virgen Elaborado Con Leche Cruda Cuña 175 G Cortaditas,,,torremilano,,175.0,queso viejo de oveja en aceite de oliva virgen elaborado con leche cruda cortaditas
https://super.facua.org/hipercor/aceite-de-oliva/tresces-aceite-de-oliva-virgen-extra-variedad-cornicabra-dop-montes-de-toledo-botella-500-ml/,Tresces Aceite De Oliva Virgen Extra Variedad Cornicabra Dop Montes De Toledo Botella 500 Ml,aceite_oliva,virgen extra,tresces,0.5,,variedad cornicabra dop montes de toledo
https://super.facua.org/hipercor/aceite-de-oliva/tresces-aceite-de-oliva-virgen-extra-variedad-picual-botella-500-ml/,Tresces Aceite De Oliva Virgen Extra Variedad Picual Botella 500 Ml,aceite_oliva,virgen extra,tresces,0.5,,variedad picual
https://super.facua.org/hipercor/aceite-de-oliva/unio-aceite-de-oliva-virgen-extra-arbequina-dop-siurana-garrafa-2-l/,Unio Aceite De Oliva Virgen Extra Arbequina Dop Siurana Garrafa 2 L,aceite_oliva,virgen extra,unio,2.0,,arbequina dop siurana garrafa
https://super.facua.org/hipercor/aceite-de-oliva/valderrama-aceite-de-oliva-virgen-extra-arbequina-alberto-chicote-lata-1-l/,Valderrama Aceite De Oliva Virgen Extra Arbequina Alberto Chicote Lata 1 L,aceite_oliva,virgen extra,valderrama,1.0,,arbequina alberto chicote lata
https://super.facua.org/hipercor/aceite-de-oliva/valroble-aceite-de-oliva-virgen-extra-pack-4-latas-250-ml/,Valroble Aceite De Oliva Virgen Extra Pack 4 Latas 250 Ml,aceite_oliva,virgen extra,valroble,1.0,,pack de 4 latas de 250 ml
https://super.facua.org/hipercor/aceite-de-oliva/venta-del-baron-aceite-de-oliva-virgen-extra-botella-500-ml/,Venta Del Baron Aceite De Oliva Virgen Extra Botella 500 Ml,aceite_oliva,,venta del baron,0.5,,virgen extra
https://super.facua.org/hipercor/leche/altamira-leche-desnatada-brik-1-l/,Altamira Leche Desnatada Brik 1 L,leche,desnatada,altamira,1.0,,
https://super.facua.org/hipercor/leche/altamira-leche-entera-brik-1-l/,Altamira Leche Entera Brik 1 L,leche,entera,altamira,1.0,,
https://super.facua.org/hipercor/leche/altamira-leche-semidesnatada-brik-1-l/,Altamira Leche Semidesnatada Brik 1 L,leche,semidesnatada,altamira,1.0,,
https://super.facua.org/hipercor/leche/asturiana-leche-desnatada-00-materia-grasa-botella-15-l/,"Asturiana Leche Desnatada 0,0% Materia Grasa Botella 1,5 L",leche,desnatada,asturiana,1.5,,0.0% materia grasa
https://super.facua.org/hipercor/leche/asturiana-leche-desnatada-00-materia-grasa-brik-1-l/,"Asturiana Leche Desnatada 0,0% Materia Grasa Brik 1 L",leche,desnatada,asturiana,1.0,,0.0% materia grasa brik
https://super.facua.org/hipercor/leche/asturiana-leche-desnatada-botella-15-l/,"Asturiana Leche Desnatada Botella 1,5 L",leche,desnatada,asturiana,1.5,,
https://super.facua.org/hipercor/leche/asturiana-leche-desnatada-botella-22-l/,"Asturiana Leche Desnatada Botella 2,2 L",leche,desnatada,asturiana,2.2,,
https://super.facua.org/hipercor/leche/asturiana-leche-desnatada-brik-1-l/,Asturiana Leche Desnatada Brik 1 L,leche,desnatada,asturiana,1.0,,
https://super.facua.org/hipercor/leche/asturiana-leche-desnatada-brik-500-ml/,Asturiana Leche Desnatada Brik 500 Ml,leche,desnatada,asturiana,0.5,,
https://super.facua.org/hipercor/leche/asturiana-leche-desnatada-con-calcio-y-vitamina-d-brik-1-l/,Asturiana Leche Desnatada Con Calcio Y Vitamina D Brik 1 L,leche,desnatada,asturiana,1.0,,con calcio y vitamina d
https://super.facua.org/hipercor/leche/asturiana-leche-desnatada-sin-lactosa-0-materia-grasa-100-ingredientes-naturales-brik-1-l/,Asturiana Leche Desnatada Sin Lactosa 0% Materia Grasa 100% Ingredientes Naturales Brik 1 L,leche,desnatada,asturiana,1.0,,0% materia grasa 100% ingredientes naturales
https://super.facua.org/hipercor/leche/asturiana-leche-desnatada-sin-lactosa-botella-15-l/,"Asturiana Leche Desnatada Sin Lactosa Botella 1,5 L",leche,desnatada,asturiana,1.5,,sin lactosa
https://super.facua.org/hipercor/leche/asturiana-leche-desnatada-y-avena-sin-lactosa-y-sin-gluten-brik-1-l/,Asturiana Leche Desnatada Y Avena Sin Lactosa Y Sin Gluten Brik 1 L,leche,desnatada,asturiana,1.0,,con avena sin lactosa y sin gluten
https://super.facua.org/hipercor/leche/asturiana-leche-en-polvo-desnatada-1-mg-estuche-800-g/,Asturiana Leche En Polvo Desnatada 1% M.g. Estuche 800 G,leche,en polvo,asturiana,,800.0,desnatada 1% m.g.
https://super.facua.org/hipercor/leche/asturiana-leche-en-polvo-entera-estuche-800-g/,Asturiana Leche En Polvo Entera Estuche 800 G,leche,en polvo,asturiana,,800.0,entera estuche
https://super.facua.org/hipercor/leche/asturiana-leche-entera-botella-15-l/,"Asturiana Leche Entera Botella 1,5 L",leche,entera,asturiana,1.5,,botella
https://super.facua.org/hipercor/leche/asturiana-leche-entera-botella-22-l/,"Asturiana Leche Entera Botella 2,2 L",leche,entera,asturiana,2.2,,botella
https://super.facua.org/hipercor/leche/asturiana-leche-entera-brik-1-l/,Asturiana Leche Entera Brik 1 L,leche,entera,asturiana,1.0,,
https://super.facua.org/hipercor/leche/asturiana-leche-entera-brik-500-ml/,Asturiana Leche Entera Brik 500 Ml,leche,entera,asturiana,0.5,,
https://super.facua.org/hipercor/leche/asturiana-leche-entera-pack-6-briks-200-ml/,Asturiana Leche Entera Pack 6 Briks 200 Ml,leche,entera,asturiana,1.2,,pack de 6 briks
https://super.facua.org/hipercor/leche/asturiana-leche-entera-sin-lactosa-100-ingredientes-naturales-brik-1-l/,Asturiana Leche Entera Sin Lactosa 100% Ingredientes Naturales Brik 1 L,leche,entera,asturiana,1.0,,sin lactosa 100% ingredientes naturales
https://super.facua.org/hipercor/leche/asturiana-leche-semidesnatada-botella-15-l/,"Asturiana Leche Semidesnatada Botella 1,5 L",leche,semidesnatada,asturiana,1.5,,
https://super.facua.org/hipercor/leche/asturiana-leche-semidesnatada-botella-22-l/,"Asturiana Leche Semidesnatada Botella 2,2 L",leche,semidesnatada,asturiana,2.2,,botella
https://super.facua.org/hipercor/leche/asturiana-leche-semidesnatada-brik-1-l/,Asturiana Leche Semidesnatada Brik 1 L,leche,semidesnatada,asturiana,1.0,,brik
